entry,format,width,height,mips,flags,kv3_version_hex,bytes
materials/blends/orange_illum_skybox_vmat_g_tselfillummask_2b2ebb3f.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
materials/blends/path_cobblestone_02_color_psd_bc21892.vtex_c,DXT1,1024,1024,9,0,0x00000001,701288
materials/blends/path_cobblestone_02_color_psd_e83f5fda.vtex_c,BC7,1024,1024,9,0,0x00000001,1400400
materials/blends/path_cobblestone_02_normal_psd_43de1c61.vtex_c,BC7,1024,1024,9,0,0x00000001,1400368
materials/blends/path_cobblestone_02_normal_psd_4a9dc6b3.vtex_c,BC7,1024,1024,9,0,0x00000001,1400480
materials/blends/purple_illum_skybox_vmat_g_tcolor_e812fbd9.vtex_c,BC7,4,4,1,0,0x00000001,2192
materials/blends/purple_illum_skybox_vmat_g_tselfillummask_2b2ebb3f.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
materials/blends/red_illum_skybox_vmat_g_tcolor_2b8b20a6.vtex_c,BC7,4,4,1,0,0x00000001,2192
materials/blends/red_illum_skybox_vmat_g_tselfillummask_2b2ebb3f.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
materials/blends/rock_cliff_04_blend_psd_286e8d46.vtex_c,BC7,1024,1024,9,0,0x00000001,1400384
materials/blends/rock_cliff_04_blend_psd_9d3492ef.vtex_c,ATI1N,1024,1024,9,0,0x00000001,701240
materials/blends/rock_cliff_04_color_psd_5cdbcada.vtex_c,BC7,1024,1024,9,0,0x00000001,1400352
materials/blends/rock_cliff_04_color_psd_6b998a2d.vtex_c,BC7,1024,1024,9,0,0x00000001,1400352
materials/blends/rock_cliff_04_normal_psd_602416c1.vtex_c,BC7,2048,2048,10,0,0x00000001,5594596
materials/blends/rock_sand_01_blend_psd_1c57856e.vtex_c,ATI1N,2048,2048,10,0,0x00000001,2798236
materials/blends/rock_sand_01_color_psd_8b8d8363.vtex_c,BC7,2048,2048,10,0,0x00000001,5594436
materials/blends/rock_sand_01_normal_psd_99318a14.vtex_c,BC7,2048,2048,10,0,0x00000001,5594516
materials/blends/rock_snow_01_normal_psd_8dbb636b.vtex_c,BC7,2048,2048,10,0,0x00000001,5594532
materials/blends/roof_arena_01_vmat_g_tcolor_23e3ade2.vtex_c,BC7,4,4,1,0,0x00000001,2192
materials/blends/roof_arena_01_vmat_g_tnormalroughness_5f0ee429.vtex_c,BC7,4,4,1,0,0x00000001,2272
materials/blends/signage_01_vmat_g_tambientocclusion_9782fd5c.vtex_c,ATI1N,4,4,1,0,0x00000001,2024
materials/blends/signage_01_vmat_g_tnormalroughness_2984f4a9.vtex_c,BC7,4,4,1,0,0x00000001,2112
materials/blends/signage_01_vmat_g_ttintmask_2b2ebb3f.vtex_c,ATI1N,4,4,1,0,0x00000001,2024
materials/blends/slimefall_mid_01_mask_psd_7be1f301.vtex_c,ATI1N,2048,2048,10,0,0x00000001,2798284
materials/blends/theater_illum_01_vmat_g_tcolor_188c95b4.vtex_c,BC7,4,4,1,0,0x00000001,2192
materials/blends/theater_illum_01_vmat_g_tselfillummask_2b2ebb3f.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
materials/blends/theater_illum_02_vmat_g_tcolor_5b1822e6.vtex_c,BC7,4,4,1,0,0x00000001,2192
materials/blends/theater_illum_02_vmat_g_tselfillummask_2b2ebb3f.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
materials/blends/water_mid_01_vmat_g_tcolor_484ba2e.vtex_c,BC7,4,4,1,0,0x00000001,2208
materials/blends/water_mid_01_vmat_g_tmetalness_bdaa4c92.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
materials/blends/water_mid_01_vmat_g_tnormalroughness_d715409f.vtex_c,BC7,4,4,1,0,0x00000001,2064
materials/blends/water_temp_01_vmat_g_tcolor_9d8a27f4.vtex_c,BC7,4,4,1,0,0x00000001,2208
materials/blends/water_temp_01_vmat_g_tmetalness_e9052f71.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
materials/blends/water_temp_01_vmat_g_tnormalroughness_5c55de2f.vtex_c,BC7,4,4,1,0,0x00000001,2272
materials/blends/white_illum_vmat_g_tcolor_5d4a9dd6.vtex_c,BC7,4,4,1,0,0x00000001,2192
materials/blends/white_illum_vmat_g_tselfillummask_8254d01.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
materials/blends/yellow_illum_skybox_vmat_g_tcolor_c3d3c703.vtex_c,BC7,4,4,1,0,0x00000001,2192
materials/blends/yellow_illum_skybox_vmat_g_tselfillummask_2b2ebb3f.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
materials/blends/yellow_illum_vmat_g_tcolor_8721187c.vtex_c,BC7,4,4,1,0,0x00000001,2192
materials/blends/yellow_illum_vmat_g_tselfillummask_2b2ebb3f.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
materials/brick/brick_wall01_color_tif_b8919163.vtex_c,BC7,2048,2048,10,0,0x00000001,5594500
materials/brick/brick_wall01_normal_tif_c1df8907.vtex_c,BC7,2048,2048,10,0,0x00000001,5594564
materials/brick/brick_wall01_vmat_g_tambientocclusion_9782fd5c.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
materials/brick/brick_wall02_color_tif_54d3fbd0.vtex_c,BC7,2048,2048,10,0,0x00000001,5594500
materials/brick/brick_wall02_normal_tif_b2aaa693.vtex_c,BC7,2048,2048,10,0,0x00000001,5594564
materials/brick/brick_wall02_vmat_g_tambientocclusion_9782fd5c.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
materials/brick/brick_wall03_ao_tif_362b4169.vtex_c,ATI1N,2048,2048,3,0,0x00000001,2754548
materials/brick/brick_wall03_color_tif_49e4e2a8.vtex_c,BC7,2048,2048,10,0,0x00000001,5594500
materials/brick/brick_wall03_normal_tif_261fd5ae.vtex_c,BC7,2048,2048,10,0,0x00000001,5594564
materials/brick/brick_wall04_ao_tif_ca64acdb.vtex_c,ATI1N,2048,2048,3,0,0x00000001,2754548
materials/brick/brick_wall04_color_tif_47d16894.vtex_c,BC7,2048,2048,10,0,0x00000001,5594500
materials/brick/brick_wall04_normal_tif_ba9a26ff.vtex_c,BC7,2048,2048,10,0,0x00000001,5594564
materials/brick/brick_wall05_ao_tif_e0a0961c.vtex_c,ATI1N,2048,2048,3,0,0x00000001,2754548
materials/brick/brick_wall05_color_tif_d49d07ec.vtex_c,BC7,2048,2048,10,0,0x00000001,5594500
materials/brick/brick_wall05_normal_tif_aba194f9.vtex_c,BC7,2048,2048,10,0,0x00000001,5594564
materials/brick/brick_wall06_ao_tif_168e03f9.vtex_c,ATI1N,2048,2048,3,0,0x00000001,2754548
materials/brick/brick_wall06_color_tif_8eb1c760.vtex_c,BC7,2048,2048,10,0,0x00000001,5594500
materials/brick/brick_wall06_normal_tif_75f185c9.vtex_c,BC7,2048,2048,10,0,0x00000001,5594564
materials/brick/brick_wall_factory_01_blend_vmat_g_tpacked1_25541e43.vtex_c,ATI2N,4,4,1,0,0x00000001,2032
materials/brick/brick_wall_factory_01_blend_vmat_g_tpacked2_25541e43.vtex_c,ATI2N,4,4,1,0,0x00000001,2032
materials/brick/brick_wall_factory_01_blend_vmat_g_trevealoverlay_3377ad4b.vtex_c,ATI1N,4,4,1,0,0x00000001,2024
materials/brick/brick_wall_indus_01a_color_tga_9f958fbb.vtex_c,BC7,2048,2048,10,0,0x00000001,5594516
materials/brick/brick_wall_indus_01a_normal_tga_78e5f7d.vtex_c,BC7,2048,2048,10,0,0x00000001,5594580
materials/brick/brick_wall_indus_01b_color_tga_9377fa2c.vtex_c,BC7,2048,2048,10,0,0x00000001,5594500
materials/brick/brick_wall_indus_01b_normal_tga_e040585b.vtex_c,BC7,2048,2048,10,0,0x00000001,5594580
materials/brick/brick_wall_indus_01c_blend_tga_cecacd2e.vtex_c,ATI1N,2048,2048,10,0,0x00000001,2798300
materials/brick/brick_wall_indus_01c_color_tga_40911267.vtex_c,BC7,2048,2048,10,0,0x00000001,5594500
materials/brick/brick_wall_indus_01c_normal_tga_6fc15060.vtex_c,BC7,2048,2048,10,0,0x00000001,5594580
materials/brick/brick_wall_indus_02_white_blend_vmat_g_tcoloroverlay_2280afb1.vtex_c,DXT1,4,4,1,0,0x00000001,1976
materials/brick/brick_wall_indus_02_white_blend_vmat_g_tnormalroughnessoverlay_2984f4a9.vtex_c,BC7,4,4,1,0,0x00000001,2064
materials/brick/brick_wall_indus_02_white_blend_vmat_g_trevealoverlay_43f5ad81.vtex_c,ATI1N,4,4,1,0,0x00000001,1960
materials/brick/brick_wall_indus_02a_color_tga_e7c6406d.vtex_c,BC7,2048,2048,10,0,0x00000001,5594500
materials/brick/brick_wall_indus_02a_normal_tga_c3d82c0f.vtex_c,BC7,2048,2048,10,0,0x00000001,5594580
materials/brick/brick_wall_indus_02b_blend_tga_eeaf85e6.vtex_c,ATI1N,2048,2048,10,0,0x00000001,2798252
materials/brick/brick_wall_indus_02b_color_tga_4fd5f236.vtex_c,BC7,2048,2048,10,0,0x00000001,5594500
materials/brick/brick_wall_indus_02b_normal_tga_7cdf4ca2.vtex_c,BC7,2048,2048,10,0,0x00000001,5594580
materials/brick/brick_wall_indus_02c_color_tga_3e496d25.vtex_c,BC7,2048,2048,10,0,0x00000001,5594500
materials/brick/brick_wall_indus_02c_normal_tga_cc4730ca.vtex_c,BC7,2048,2048,10,0,0x00000001,5594580
materials/brick/brick_wall_indus_03_side_trim_color_tga_353b2139.vtex_c,BC7,512,2048,8,0,0x00000001,1400228
materials/brick/brick_wall_indus_03_side_trim_normal_tga_44c62838.vtex_c,BC7,512,2048,8,0,0x00000001,1400308
materials/brick/brick_wall_indus_03a_color_tga_b15897bf.vtex_c,BC7,2048,2048,10,0,0x00000001,5594500
materials/brick/brick_wall_indus_03a_normal_tga_a0715f1.vtex_c,BC7,2048,2048,10,0,0x00000001,5594580
materials/brick/brick_wall_indus_03b_color_tga_a645094f.vtex_c,BC7,2048,2048,10,0,0x00000001,5594532
materials/brick/brick_wall_indus_03b_color_tga_be7fb342.vtex_c,BC7,2048,2048,10,0,0x00000001,5594500
materials/brick/brick_wall_indus_03b_normal_tga_137a8d10.vtex_c,BC7,2048,2048,10,0,0x00000001,5594580
materials/brick/brick_wall_indus_03c_blend_b_tga_f62cfcbc.vtex_c,ATI1N,2048,2048,10,0,0x00000001,2798252
materials/brick/brick_wall_indus_03c_blend_tga_badcf33a.vtex_c,ATI1N,2048,2048,10,0,0x00000001,2798252
materials/brick/brick_wall_indus_03c_color_tga_ec7b8ca5.vtex_c,BC7,2048,2048,10,0,0x00000001,5594500
materials/brick/brick_wall_indus_03c_normal_tga_e58e1f03.vtex_c,BC7,2048,2048,10,0,0x00000001,5594580
materials/brick/brick_wall_indus_03d_blend_tga_878c2dd1.vtex_c,ATI1N,2048,2048,10,0,0x00000001,2798252
materials/brick/brick_wall_indus_03d_color_tga_60f7dc24.vtex_c,BC7,2048,2048,10,0,0x00000001,5594500
materials/brick/brick_wall_indus_03d_normal_tga_d8b3a273.vtex_c,BC7,2048,2048,10,0,0x00000001,5594580
materials/brick/brick_wall_indus_03e_blend_tga_3a48c2df.vtex_c,ATI1N,2048,2048,10,0,0x00000001,2798284
materials/brick/brick_wall_indus_03e_color_tga_48ddcb4.vtex_c,BC7,2048,2048,10,0,0x00000001,5594532
materials/brick/brick_wall_indus_03e_normal_tga_429d969a.vtex_c,BC7,2048,2048,10,0,0x00000001,5594628
materials/brick/brick_wall_indus_03e_trim_01_color_tga_ed4129b6.vtex_c,BC7,2048,2048,10,0,0x00000001,5594548
materials/brick/brick_wall_indus_03e_trim_01_normal_tga_b30fea06.vtex_c,BC7,2048,2048,10,0,0x00000001,5594628
materials/brick/brick_wall_indus_04_blend_vmat_g_tnormalroughnessoverlay_2984f4a9.vtex_c,BC7,4,4,1,0,0x00000001,2064
materials/brick/brick_wall_indus_06_blend_tga_b33b40b1.vtex_c,ATI1N,2048,2048,10,0,0x00000001,2798300
materials/brick/brick_wall_indus_06_color_tga_6a016762.vtex_c,BC7,2048,2048,10,0,0x00000001,5594548
materials/brick/brick_wall_indus_06_layer_vmat_g_tpacked1_25541e43.vtex_c,ATI2N,4,4,1,0,0x00000001,2032
materials/brick/brick_wall_indus_06_normal_tga_8c7d0fc5.vtex_c,BC7,2048,2048,10,0,0x00000001,5594628
materials/brick/brick_wall_indus_06_overlay_color_tga_bc723b61.vtex_c,DXT1,2048,2048,10,0,0x00000001,2798300
materials/brick/brick_wall_indus_06_overlay_rough_tga_c0cbb3ca.vtex_c,BC7,2048,2048,10,0,0x00000001,5594596
materials/brick/brick_wall_indus_06b_color_tga_a92e8806.vtex_c,BC7,2048,2048,10,0,0x00000001,5594548
materials/brick/brick_wall_indus_06b_layer_vmat_g_tpacked1_25541e43.vtex_c,ATI2N,4,4,1,0,0x00000001,2032
materials/brick/brick_wall_indus_06b_normal_tga_462d57b6.vtex_c,BC7,2048,2048,10,0,0x00000001,5594628
materials/brick/brick_wall_indus_trim_01a_color_tga_7d6a70a3.vtex_c,BC7,1024,1024,9,0,0x00000001,1400384
materials/brick/brick_wall_indus_trim_01a_normal_tga_4a167123.vtex_c,BC7,1024,1024,9,0,0x00000001,1400464
materials/brick/brick_wall_indus_trim_01b_blend_tga_2b7595b6.vtex_c,ATI1N,2048,2048,10,0,0x00000001,2798252
materials/brick/brick_wall_indus_trim_01b_color_tga_8331c304.vtex_c,BC7,2048,2048,10,0,0x00000001,5594500
materials/brick/brick_wall_indus_trim_01b_normal_tga_7989dda3.vtex_c,BC7,2048,2048,10,0,0x00000001,5594580
materials/brick/brick_wall_indus_trim_01c_blend_tga_48b4b926.vtex_c,ATI1N,2048,2048,10,0,0x00000001,2798252
materials/brick/brick_wall_indus_trim_01c_color_tga_2dd3d745.vtex_c,BC7,2048,2048,10,0,0x00000001,5594500
materials/brick/brick_wall_indus_trim_01c_normal_tga_cbf50cd0.vtex_c,BC7,2048,2048,10,0,0x00000001,5594580
materials/brick/brick_wall_residential_01_color_tga_c7612b78.vtex_c,BC7,2048,2048,10,0,0x00000001,5594484
materials/brick/brick_wall_residential_01_normal_tga_d39fecaa.vtex_c,BC7,2048,2048,10,0,0x00000001,5594564
materials/brick/brick_wall_side_01_color_tga_ca1ab636.vtex_c,BC7,2048,2048,10,0,0x00000001,5594532
materials/brick/brick_wall_side_01_metal_tga_e878e58e.vtex_c,ATI2N,2048,2048,10,0,0x00000001,5594704
materials/brick/brick_wall_side_01_normal_tga_3c0ca9e5.vtex_c,BC7,2048,2048,10,0,0x00000001,5594612
materials/brick/brick_wall_side_01_overlay_normal_tga_5a936ce8.vtex_c,BC7,2048,2048,10,0,0x00000001,5594628
materials/brick/brick_wall_side_02_color_tga_e6541920.vtex_c,BC7,2048,2048,10,0,0x00000001,5594532
materials/brick/brick_wall_side_02_disp_tga_9729bdd0.vtex_c,ATI1N,2048,2048,10,0,0x00000001,2798284
materials/brick/brick_wall_side_02_normal_tga_a37ad483.vtex_c,BC7,2048,2048,10,0,0x00000001,5594612
materials/brick/brick_wall_side_trim_01_color_tga_16ce8b88.vtex_c,BC7,1024,1024,9,0,0x00000001,1400384
materials/brick/brick_wall_side_trim_01_normal_tga_5abc62f4.vtex_c,BC7,1024,1024,9,0,0x00000001,1400464
materials/brick/_source/overlay_uv_brick_side_wall_01_psd_cdc98177.vtex_c,DXT1,2048,2048,10,0,0x00000001,2798300
materials/brick/_source/overlay_world_brick_01_psd_1dec1822.vtex_c,DXT1,2048,2048,10,0,0x00000001,2798268
materials/brick/_source/overlay_world_brick_02_psd_51d830b0.vtex_c,ATI1N,2048,2048,3,0,0x00000001,2754612
materials/brick/_source/overlay_world_brick_02_psd_5db49d90.vtex_c,ATI1N,2048,2048,10,0,0x00000001,2798300
materials/brick/_source/overlay_world_brick_02_psd_813e30eb.vtex_c,DXT1,2048,2048,10,0,0x00000001,2798268
materials/brick/_source/overlay_world_brick_03_psd_875b363b.vtex_c,DXT1,2048,2048,10,0,0x00000001,2798300
materials/brownstone/brownstone_residental_01_color_tga_8eabef55.vtex_c,BC7,2048,2048,10,0,0x00000001,5594484
materials/brownstone/brownstone_residental_01_normal_tga_fd3cd790.vtex_c,BC7,2048,2048,10,0,0x00000001,5594564
materials/brownstone/brownstone_residental_02_color_tga_2fb0488d.vtex_c,BC7,2048,2048,10,0,0x00000001,5594564
materials/brownstone/brownstone_residental_02_normal_tga_4b04ba82.vtex_c,BC7,2048,2048,10,0,0x00000001,5594628
materials/brownstone/brownstone_trim_01a_color_tga_68829cf4.vtex_c,BC7,2048,2048,10,0,0x00000001,5594484
materials/brownstone/brownstone_trim_01a_normal_tga_1300e866.vtex_c,BC7,2048,2048,10,0,0x00000001,5594580
materials/cards/flowers_02_color_psd_bcacaa58.vtex_c,DXT5,512,512,8,0,0x00000001,351776
materials/cards/grass_01_color_psd_dc51649c.vtex_c,DXT5,1024,1024,9,0,0x00000001,1400212
materials/cards/grass_02_color_psd_a3e559b3.vtex_c,DXT5,1024,1024,9,0,0x00000001,1400196
materials/cards/grass_03_color_psd_db64bf2e.vtex_c,DXT5,1024,1024,9,0,0x00000001,1400196
materials/cards/plant_flowers_01_color_psd_a7cdec48.vtex_c,DXT5,1024,1024,9,0,0x00000001,1400212
materials/cards/weeds_01_color_psd_cd687818.vtex_c,DXT5,1024,1024,9,0,0x00000001,1400196
materials/church/church_wall_overlay_psd_639cbe1d.vtex_c,DXT1,2048,2048,10,0,0x00000001,2798236
materials/cloth/cotton_tile_01_ao_psd_92da47d5.vtex_c,ATI1N,2048,2048,3,0,0x00000001,2754548
materials/cloth/cotton_tile_01_color_psd_277cbf98.vtex_c,BC7,2048,2048,10,0,0x00000001,5594516
materials/cloth/cotton_tile_01_normal_psd_3138d7e1.vtex_c,BC7,2048,2048,10,0,0x00000001,5594580
materials/cloth/rippedcloth_01_ao_tga_4bda1853.vtex_c,ATI1N,1024,1024,3,0,0x00000001,690304
materials/cloth/rippedcloth_01_color_tga_53f5fe29.vtex_c,BC7,1024,1024,9,0,0x00000001,1400288
materials/cloth/rippedcloth_01_normal_tga_810614ec.vtex_c,BC7,1024,1024,9,0,0x00000001,1400416
materials/cloth/rug_garden_01_color_psd_780097ac.vtex_c,BC7,1024,1024,9,0,0x00000001,1400368
materials/cobble/cobble_floor_01_blend_vmat_g_trevealoverlay_43f5ad81.vtex_c,ATI1N,4,4,1,0,0x00000001,1960
materials/cobble/cobble_floor_01a_blend_png_6c78e2d3.vtex_c,ATI1N,2048,2048,10,0,0x00000001,2798284
materials/cobble/cobble_floor_01a_color_png_919dcbf0.vtex_c,BC7,2048,2048,10,0,0x00000001,5594484
materials/cobble/cobble_floor_01a_normal_png_6c02a4c9.vtex_c,BC7,2048,2048,10,0,0x00000001,5594580
materials/cobble/cobble_floor_01b_color_png_42f64f3b.vtex_c,BC7,2048,2048,10,0,0x00000001,5594484
materials/cobble/cobble_floor_01b_metal_png_6a5b45f5.vtex_c,ATI2N,2048,2048,10,0,0x00000001,5594704
materials/cobble/cobble_floor_01b_normal_png_c11a255.vtex_c,BC7,2048,2048,10,0,0x00000001,5594580
materials/cobble/cobblestone_01/cobblestone_01_color_tga_df1b69e3.vtex_c,BC7,2048,2048,10,0,0x00000001,5594532
materials/cobble/cobblestone_01/cobblestone_01_height_tga_ef87568a.vtex_c,ATI1N,2048,2048,10,0,0x00000001,2798284
materials/cobble/cobblestone_01/cobblestone_01_normal_tga_870987ae.vtex_c,BC7,2048,2048,10,0,0x00000001,5594612
materials/cobble/cobblestone_01/cobblestone_01_waterfront_blend_psd_9d79438.vtex_c,ATI1N,2048,2048,10,0,0x00000001,2798300
materials/cobble/cobblestone_01/cobblestone_01_waterfront_blend_vmat_g_tnormalroughness1_9b6baee2.vtex_c,BC7,4,4,1,0,0x00000001,2320
materials/concrete/concrete_architecture_01_color_tga_be7797b1.vtex_c,BC7,2048,2048,10,0,0x00000001,5594500
materials/concrete/concrete_architecture_01_normal_tga_ae76b597.vtex_c,BC7,2048,2048,10,0,0x00000001,5594580
materials/concrete/concrete_block_01_ao_psd_37b6804b.vtex_c,ATI1N,2048,2048,3,0,0x00000001,2754548
materials/concrete/concrete_block_01_color_psd_54763d9a.vtex_c,BC7,2048,2048,10,0,0x00000001,5594516
materials/concrete/concrete_block_01_mask_psd_e0f1760.vtex_c,ATI1N,2048,2048,10,0,0x00000001,2798236
materials/concrete/concrete_block_01_normal_psd_521d26d.vtex_c,BC7,2048,2048,10,0,0x00000001,5594580
materials/concrete/concrete_block_01_vmat_g_tselfillummask_73100e5a.vtex_c,ATI1N,4,4,1,0,0x00000001,1976
materials/concrete/concrete_brick_01_ao_psd_c293f1b2.vtex_c,ATI1N,2048,2048,3,0,0x00000001,2754548
materials/concrete/concrete_brick_01_color_psd_3e4e75fb.vtex_c,BC7,2048,2048,10,0,0x00000001,5594516
materials/concrete/concrete_brick_01_normal_psd_6aa7f3b2.vtex_c,BC7,2048,2048,10,0,0x00000001,5594580
materials/concrete/concrete_generic_01_color_tga_a1514255.vtex_c,BC7,2048,2048,10,0,0x00000001,5594500
materials/concrete/concrete_generic_01_disp_tga_f63eb6d0.vtex_c,ATI1N,2048,2048,10,0,0x00000001,2798252
materials/concrete/concrete_generic_01_normal_tga_de2fbedb.vtex_c,BC7,2048,2048,10,0,0x00000001,5594580
materials/concrete/concrete_indus_01_color_tga_4828da72.vtex_c,BC7,2048,2048,10,0,0x00000001,5594548
materials/concrete/concrete_indus_01_normal_tga_d11e4520.vtex_c,BC7,2048,2048,10,0,0x00000001,5594612
materials/concrete/concrete_indus_overlay_01_color_tga_b9ccab24.vtex_c,DXT1,2048,2048,10,0,0x00000001,2798300
materials/concrete/concrete_indus_overlay_01_normal_tga_c3167b3b.vtex_c,BC7,2048,2048,10,0,0x00000001,5594628
materials/concrete/concrete_rough_trim_01_ao_psd_82da08ee.vtex_c,ATI1N,2048,2048,3,0,0x00000001,2754564
materials/concrete/concrete_rough_trim_01_color_psd_de6db463.vtex_c,BC7,2048,2048,10,0,0x00000001,5594516
materials/concrete/concrete_rough_trim_01_normal_psd_9e9055e8.vtex_c,BC7,2048,2048,10,0,0x00000001,5594580
materials/concrete/concrete_rough_trim_02_color_psd_aa8e4a60.vtex_c,BC7,1024,1024,9,0,0x00000001,1400368
materials/concrete/concrete_rough_trim_02_normal_psd_5d69c3c.vtex_c,BC7,1024,1024,9,0,0x00000001,1400416
materials/concrete/concrete_sidewalk01_ao_png_904e7687.vtex_c,ATI1N,2048,2048,3,0,0x00000001,2754548
materials/concrete/concrete_sidewalk01_color_png_1ab6327f.vtex_c,BC7,2048,2048,10,0,0x00000001,5594516
materials/concrete/concrete_sidewalk01_normal_png_24ab7bea.vtex_c,BC7,2048,2048,10,0,0x00000001,5594580
materials/concrete/concrete_sidewalk02_ao_png_be75c5cc.vtex_c,ATI1N,2048,2048,3,0,0x00000001,2754548
materials/concrete/concrete_sidewalk02_coarse_color_png_285727c1.vtex_c,BC7,2048,2048,10,0,0x00000001,5594516
materials/concrete/concrete_sidewalk02_color_png_63bf2a8d.vtex_c,BC7,2048,2048,10,0,0x00000001,5594516
materials/concrete/concrete_sidewalk02_color_png_f36d3320.vtex_c,BC7,2048,2048,10,0,0x00000001,5594516
materials/concrete/concrete_sidewalk02_dirt_color_png_a0b049a3.vtex_c,BC7,2048,2048,10,0,0x00000001,5594516
materials/concrete/concrete_sidewalk02_dirt_normal_png_7dbd0b82.vtex_c,BC7,2048,2048,10,0,0x00000001,5594580
materials/concrete/concrete_sidewalk02_normal_png_727e0113.vtex_c,BC7,2048,2048,10,0,0x00000001,5594580
materials/concrete/concrete_sidewalk02_normal_png_bf4b0f48.vtex_c,BC7,2048,2048,10,0,0x00000001,5594580
materials/concrete/concrete_sidewalk_01a_color_tga_c4b995bc.vtex_c,BC7,2048,2048,10,0,0x00000001,5594500
materials/concrete/concrete_sidewalk_01a_normal_tga_2255c89a.vtex_c,BC7,2048,2048,10,0,0x00000001,5594580
materials/concrete/concrete_sidewalk_01b_color_tga_29dc7689.vtex_c,BC7,2048,2048,10,0,0x00000001,5594500
materials/concrete/concrete_sidewalk_01b_normal_tga_db0bc512.vtex_c,BC7,2048,2048,10,0,0x00000001,5594580
materials/concrete/concrete_trim_01_ao_psd_1ba8d637.vtex_c,ATI1N,2048,2048,3,0,0x00000001,2754548
materials/concrete/concrete_trim_01_color_psd_b712c18c.vtex_c,BC7,2048,2048,10,0,0x00000001,5594516
materials/concrete/concrete_trim_01_normal_psd_658fc068.vtex_c,BC7,2048,2048,10,0,0x00000001,5594580
materials/concrete/concrete_trim_02_ao_psd_73eb16e0.vtex_c,ATI1N,2048,2048,3,0,0x00000001,2754548
materials/concrete/concrete_trim_02_color_psd_cebe6180.vtex_c,BC7,2048,2048,10,0,0x00000001,5594516
materials/concrete/concrete_trim_02_normal_psd_dc809f01.vtex_c,BC7,2048,2048,10,0,0x00000001,5594580
materials/concrete/concrete_wall01_ao_psd_6af2f05b.vtex_c,ATI1N,2048,2048,3,0,0x00000001,2754548
materials/concrete/concrete_wall01_color_psd_53386a9e.vtex_c,BC7,2048,2048,10,0,0x00000001,5594656
materials/concrete/concrete_wall01_normal_psd_6c33f316.vtex_c,BC7,2048,2048,10,0,0x00000001,5594580
materials/concrete/rough_concrete_01_color_psd_33319f6b.vtex_c,BC7,2048,2048,10,0,0x00000001,5594516
materials/concrete/rough_concrete_01_normal_psd_f32c2aa3.vtex_c,BC7,2048,2048,10,0,0x00000001,5594596
materials/concrete/street_concrete_tiles_color_png_45db5d72.vtex_c,BC7,2048,1024,9,0,0x00000001,2798356
materials/concrete/street_concrete_tiles_normal_png_24331ffb.vtex_c,BC7,2048,1024,9,0,0x00000001,2798420
materials/concrete/texturescom_concrete_brick2_ao_tif_efa6f8bc.vtex_c,ATI1N,4096,4096,3,0,0x00000001,11012100
materials/concrete/texturescom_concrete_brick2_color_tif_b1b18826.vtex_c,BC7,4096,4096,11,0,0x00000001,22371732
materials/concrete/texturescom_concrete_brick2_normal_tif_9602611.vtex_c,BC7,4096,4096,11,0,0x00000001,22371796
materials/debug/debugempty.vtex_c,DXT1,64,64,5,0,0x00000001,4780
materials/debug/debugempty_color_tga_fd967415.vtex_c,BC7,64,64,5,0,0x00000001,7556
materials/debug/particleerror.vtex_c,DXT5,32,32,4,0,0x00000001,3412
materials/decals/metal/metal_bullet_impact_01_vmat_g_tcolor_c0296ee0.vtex_c,BC7,4,4,1,0,0x00000001,2208
materials/decaltests/brick_chip_1_color_psd_790257dc.vtex_c,BC7,256,256,7,0,0x00000001,89492
materials/decaltests/brick_chip_1_normal_psd_c9d223ec.vtex_c,BC7,256,256,7,0,0x00000001,89572
